Spine Id;Dendrite Segment;Distance to dendrite;Spine Position X;Spine Position Y;Spine Position Z;Spine Volume;Spine Area;Spine Length;Spine Mean Diameter;Spine Max Diameter;Spine Min Diameter;Spine Neck Length;Spine Neck Mean Diameter;Spine Neck Max Diameter;Spine Neck Min Diameter;Spine Neck Volume;Spine Orientation Angle;Spine Straightness;Spine Branchings
Basal 1 (Filaments 1)-700000672;22956;0,285089;410,27;758,15;0,51;0,34;2,08;1;0,86;1,11;0,48;0;0,85;0,85;0,85;0,28;-61,24;0,97;0
Basal 4 (Filaments 5)-700000672;30808;0,878687;455,34;1029,01;16,37;0,29;2,47;1,61;0,63;1,38;0,42;0,76;0,48;0,58;0,42;0,23;-44,9;0,99;0
Basal 1 (Filaments 1)-700000673;22953;0,478272;410,75;758,83;0,31;0,45;2,97;1,53;0,68;0,86;0,48;0,85;0,7;0,86;0,53;0,39;-13,33;0,97;0
Basal 4 (Filaments 5)-700000673;30801;0,382093;453,13;1028,71;16,68;0,48;2,9;1,11;0,9;1,55;0,53;0;0;0;0;0,01;163,67;0,98;0
Basal 1 (Filaments 1)-700000674;22953;0,254691;410,7;758,86;0,55;0,75;3,62;1,21;0,92;0,96;0,84;0;0;0;0;0,29;-14,91;0,97;0
Basal 4 (Filaments 5)-700000674;30800;0,644374;452,54;1028,91;16,37;0,42;3,2;1,78;0,65;1,43;0,4;0,57;0,43;0,46;0,4;0,11;146,7;0,8;0
Basal 1 (Filaments 1)-700000675;22948;0,360117;410,6;760,28;0,55;0,16;1,49;1;0,61;0,96;0,46;0,29;0,48;0,49;0,46;0,11;174,46;0,96;0
Basal 4 (Filaments 5)-700000675;30792;0,796408;451,29;1027,61;14,62;0,89;5,33;2,41;0,66;1,18;0,4;1,25;0,55;0,75;0,42;0,43;-173,58;0,89;0
Basal 1 (Filaments 1)-700000676;22945;0,276212;411,13;760,78;0,45;0,24;1,89;1,15;0,68;0,89;0,48;0;0,57;0,57;0,57;0,18;31,39;0,98;0
Basal 4 (Filaments 5)-700000676;30793;0,348467;451,71;1027,6;14,93;0,41;2,72;1,09;0,69;1,18;0,4;0;0,42;0,42;0,42;0;157,97;0,96;0
Basal 1 (Filaments 1)-700000677;22937;0,739104;411,07;762,84;0,43;0,64;4,43;2,2;0,59;0,96;0,4;0,99;0,45;0,51;0,4;0,18;150,38;0,93;0
Basal 4 (Filaments 5)-700000677;30790;0,530094;452,06;1026,47;15,24;0,59;3,68;1,5;0,84;1,16;0,6;0;0,6;0,6;0,6;0,13;-51,83;1;0
Basal 1 (Filaments 1)-700000678;22932;1,23402;411,1;764,39;0,88;0,51;4,31;2,8;0,54;1,16;0,4;1,83;0,43;0,53;0,4;0,35;135,62;0,95;0
Basal 4 (Filaments 5)-700000678;30785;0,408883;451,75;1025,4;14,21;0,42;2,64;1,02;0,82;1,43;0,44;0;0;0;0;0;-25,23;0,92;0
Basal 1 (Filaments 1)-700000679;22935;0,671101;411,29;763,29;1,12;0,35;3,04;2;0,58;1,16;0,4;0,82;0,41;0,42;0,4;0,18;-167,31;0,95;0
Basal 4 (Filaments 5)-700000679;30781;0,819718;451,22;1025,17;13,06;0,28;2,84;2,32;0,58;1,25;0,4;1,13;0,4;0,4;0,4;0,24;75,68;0,97;0
Basal 1 (Filaments 1)-700000680;22929;0,471319;412,22;764,57;0,19;0,2;1,88;1,28;0,54;0,84;0,42;0,68;0,46;0,51;0,42;0,15;138,74;0,98;0
Basal 4 (Filaments 5)-700000680;30779;1,2392;449,62;1025,09;13,86;0,51;4,13;2,55;0,6;1,62;0,4;1,71;0,44;0,58;0,4;0,35;160,72;0,96;0
Basal 1 (Filaments 1)-700000681;22928;0,970734;412,13;765,2;0,97;0,42;3,77;2,62;0,48;0,68;0,4;2,03;0,46;0,58;0,4;0,36;139,75;0,88;0
Basal 4 (Filaments 5)-700000681;30778;0,972096;450,13;1024,18;14,21;0,42;3,56;2,43;0,65;1,62;0,4;1,61;0,48;0,71;0,4;0,39;-144,13;0,77;0
Basal 1 (Filaments 1)-700000682;22925;0,446644;413,32;764,7;0,32;0,14;1,42;1,06;0,57;0,96;0,4;0,53;0,44;0,51;0,4;0,11;-47,64;0,98;0
Basal 4 (Filaments 5)-700000682;30776;1,0469;451,36;1024,15;12,5;0,48;3,89;2,44;0,59;1,33;0,42;1,36;0,45;0,53;0,42;0,31;-5,61;0,89;0
Basal 1 (Filaments 1)-700000683;22918;0,126115;414,16;766,22;-0,25;0,22;1,51;0,71;0,89;1,08;0,68;0;0;0;0;0,05;164,85;1;0
Basal 4 (Filaments 5)-700000683;30775;0,854728;449,73;1023,65;13,28;0,35;3,19;2,24;0,57;1,33;0,42;1,56;0,45;0,48;0,42;0,29;-151,32;0,77;0
Basal 1 (Filaments 1)-700000684;22916;0,635859;414,91;766,15;0,2;0,52;3,65;1,73;0,63;0,96;0,42;0,58;0,43;0,46;0,42;0,06;-43,45;0,97;0
Basal 4 (Filaments 5)-700000684;30770;0,219351;450,55;1022,49;12,5;0,31;1,78;0,59;1,13;1,5;0,96;0;0;0;0;0;-136,33;1;0
Basal 1 (Filaments 1)-700000685;22910;0,880693;416,16;766,99;-0,28;0,58;4,04;2,11;0,67;0,96;0,44;1,13;0,57;0,75;0,44;0,41;-40,48;0,94;0
Basal 4 (Filaments 5)-700000685;30766;0,533083;451,26;1022,09;11,17;0,19;1,98;1,65;0,73;1,72;0,4;0,56;0,4;0,4;0,4;0,16;-29,82;0,9;0
Basal 1 (Filaments 1)-700000686;22910;0,375297;415,73;767,39;-0,36;0,41;2,59;1,17;0,79;0,96;0,68;0;0,75;0,75;0,75;0,25;-48,63;0,99;0
Basal 4 (Filaments 5)-700000686;30765;0,78501;451,26;1021,92;10,66;0,5;3,37;1,64;0,82;1,49;0,53;0,65;0,68;0,82;0,53;0,34;35,76;0,98;0
Basal 1 (Filaments 1)-700000687;22907;0,515397;415,63;768,26;0,34;0,23;2,36;1,83;0,46;0,65;0,4;1,11;0,42;0,46;0,4;0,2;123,09;0,93;0
Basal 4 (Filaments 5)-700000687;30759;0,178309;450,93;1020,13;10,89;0,08;0,75;0,5;0,9;1,4;0,48;0;0;0;0;0,02;-75,7;1;0
Basal 1 (Filaments 1)-700000688;22906;0,171582;416,11;768,4;0,08;0,16;1,45;0,96;0,48;0,48;0,48;0;0,48;0,48;0,48;0,1;-19,14;1;0
Basal 4 (Filaments 5)-700000688;30757;1,63402;449,26;1020,41;10,29;1,08;6,88;3,52;0,65;1,44;0,4;2,55;0,59;0,89;0,4;0,91;152,12;0,94;0
Basal 1 (Filaments 1)-700000689;22900;0,643389;416,7;769,59;0,46;0,23;2,18;1,56;0,56;0,96;0,4;0,91;0,44;0,51;0,4;0,17;-34,47;0,95;0
Basal 4 (Filaments 5)-700000689;30756;0,291327;450,6;1019,36;10,48;0,14;1,15;0,65;0,92;1,49;0,48;0;0,7;0,7;0,7;0,09;-142,31;0,98;0
Basal 1 (Filaments 1)-700000690;22900;0,130864;416,38;769,91;-0,16;0,08;0,81;0,55;0,65;0,96;0,4;0;0,58;0,58;0,58;0,05;113,2;0,98;1
Basal 4 (Filaments 5)-700000690;30754;0,835647;449,97;1018,94;9,78;0,53;3,74;1,81;0,7;1,57;0,4;0,51;0,41;0,42;0,4;0,07;-163,87;0,99;0
Basal 1 (Filaments 1)-700000691;22897;0,737354;416,09;770,32;-0,71;0,11;1,02;0,69;0,45;0,48;0,4;0;0,46;0,46;0,46;0,05;167,5;1;0
Basal 4 (Filaments 5)-700000691;30749;0,448616;451,43;1018,54;8,73;0,19;2,03;1,82;0,7;1,59;0,4;0,73;0,4;0,4;0,4;0,16;52,12;0,8;0
Basal 1 (Filaments 1)-700000692;22898;0,569032;416,6;770,03;-0,67;0,47;4,2;2,95;0,46;0,56;0,4;1,48;0,5;0,56;0,42;0,44;-55,63;0,91;0
Basal 4 (Filaments 5)-700000692;30747;1,31737;451,02;1016,97;9,42;0,47;4,09;2,72;0,59;1,47;0,4;1,74;0,42;0,48;0,4;0,3;-99,79;0,98;0
Basal 1 (Filaments 1)-700000693;22896;0,362713;416,49;770,91;-0,01;0,36;3,04;1,95;0,56;0,75;0,48;0,76;0,51;0,55;0,48;0,3;-178,23;0,94;0
Basal 4 (Filaments 5)-700000693;30748;1,05046;450,57;1017,36;9,18;0,65;4,63;2,46;0,66;1,47;0,4;1,33;0,43;0,51;0,4;0,18;-148,22;0,92;0
Basal 1 (Filaments 1)-700000694;22891;0,81168;417,69;771,27;-0,51;0,55;3,86;2;0,67;0,96;0,42;1,06;0,59;0,89;0,42;0,39;-27,11;0,93;0
Basal 4 (Filaments 5)-700000694;30749;0,331975;451,41;1018,06;8,95;0,08;0,82;0,64;0,75;1,47;0,4;0;0,42;0,42;0,42;0,04;-2,85;1;0
Basal 1 (Filaments 1)-700000695;22889;0,18349;417,16;772,24;-0,69;0,18;1,37;0,78;0,68;0,89;0,4;0;0,74;0,74;0,74;0,15;168,08;0,98;0
Basal 4 (Filaments 5)-700000695;30742;0,491715;451,35;1017,07;7,03;0,43;2,55;1,16;0,9;1,38;0,48;0,37;0,8;0,89;0,7;0,37;153,88;0,99;0
Basal 1 (Filaments 1)-700000696;22882;1,20498;419,02;773,5;-0,35;0,58;4,69;2,94;0,5;0,72;0,42;2,32;0,51;0,72;0,42;0,53;0,07;0,91;0
Basal 4 (Filaments 5)-700000696;30733;0,352994;451,73;1014,63;6,61;0,22;1,78;1,12;0,6;1,03;0,42;0,29;0,55;0,58;0,51;0,16;-167,1;0,86;0
Basal 1 (Filaments 1)-700000697;22882;0,690739;418,62;773,5;-0,7;0,47;3,51;1,93;0,54;0,72;0,42;0,92;0,54;0,72;0,42;0,3;-28,48;0,93;0
Basal 4 (Filaments 5)-700000697;30733;0,157883;452,17;1014,87;6,54;0,08;0,8;0,54;0,71;1,03;0,48;0;0;0;0;0,02;43,54;0,98;0
Basal 1 (Filaments 1)-700000698;22880;0,551447;418,59;774,34;-1,15;0,43;3,6;2,22;0,53;0,68;0,42;1,04;0,45;0,47;0,42;0,27;-3,03;0,86;0
Basal 4 (Filaments 5)-700000698;30729;1,18972;451,64;1013,13;6,29;0,46;3,99;2,73;0,54;1,2;0,4;2,08;0,47;0,63;0,4;0,4;-142,19;0,92;0
Basal 1 (Filaments 1)-700000699;22871;0,450569;417,24;776,22;-1,9;0,26;2,24;1,35;0,57;0,96;0,4;0,46;0,41;0,42;0,4;0,1;156,05;0,95;0
Basal 4 (Filaments 5)-700000699;30730;0,273027;452,13;1013,98;6,17;0,59;3,64;1,52;0,77;1,2;0,42;0,27;0,5;0,58;0,42;0,13;163,34;0,89;0
Basal 1 (Filaments 1)-700000700;22873;0,452129;417,29;775,54;-1,74;0,33;2,66;1,53;0,62;0,96;0,48;0,31;0,48;0,48;0,48;0,17;-137,5;0,92;0
Basal 4 (Filaments 5)-700000700;30726;1,0981;453,98;1013,93;5,99;0,68;4,46;2,25;0,65;1,36;0,4;1,67;0,62;0,96;0,4;0,62;44,66;0,98;0
Basal 1 (Filaments 1)-700000701;22873;0,363628;417,52;775,75;-2,01;0,74;4;1,48;0,86;0,96;0,75;0;0,75;0,75;0,75;0,27;-133,34;0,97;0
Basal 4 (Filaments 5)-700000701;30726;0,861135;453,8;1013,76;6;0,68;4,2;1,97;0,71;1,36;0,4;0,88;0,61;0,89;0,4;0,51;33,72;0,9;0
Basal 1 (Filaments 1)-700000702;22863;0,204935;418,58;777,73;-2,73;0,27;1,86;1,06;0,7;0,89;0,48;0;0,72;0,72;0,72;0,21;-49,7;0,92;0
Basal 4 (Filaments 5)-700000702;30720;0,631094;454,02;1011,91;6,09;0,59;3,62;1,52;0,78;1,49;0,42;0,28;0,5;0,58;0,42;0,13;29,12;0,97;0
Basal 1 (Filaments 1)-700000703;22855;1,24149;418,28;780,06;-2,37;0,83;5,51;2,81;0,67;1,36;0,4;1,52;0,45;0,53;0,4;0,37;161,65;0,95;0
Basal 4 (Filaments 5)-700000703;30718;0,480805;453,05;1011,48;6,03;0,16;1,59;1,16;0,67;1,44;0,4;0,53;0,41;0,42;0,4;0,1;168,28;0,98;0
Basal 1 (Filaments 1)-700000704;22855;0,7879;418,74;779,93;-2,42;0,23;2,24;1,65;0,62;1,36;0,4;0,84;0,42;0,47;0,4;0,17;151,61;0,95;0
Basal 4 (Filaments 5)-700000704;30710;0,223005;454,03;1009,72;5,71;0,07;0,82;0,76;0,78;1,31;0,4;0;0;0;0;0,04;15,83;0,91;0
Basal 1 (Filaments 1)-700000705;22855;0,748756;419,95;779,23;-2,44;0,31;2,67;1,6;0,68;1,44;0,4;0,77;0,46;0,58;0,4;0,15;-42,44;0,99;0
Basal 4 (Filaments 5)-700000705;30700;0,860938;454,6;1007,36;5,55;0,62;4,08;1,96;0,68;1,31;0,4;0,53;0,41;0,42;0,4;0,15;-17,07;0,98;0
Basal 1 (Filaments 1)-700000706;22853;0,254275;419,58;779,82;-3,02;0,26;1,73;0,89;0,96;1,44;0,48;0;0,84;0,84;0,84;0,2;16,71;0,97;0
Basal 4 (Filaments 5)-700000706;30700;0,22457;453,53;1007,23;5,56;0,14;1,3;0,9;0,63;1,01;0,46;0,28;0,48;0,49;0,46;0,08;155,51;0,93;0
Basal 1 (Filaments 1)-700000707;22847;0,668012;419,12;781,56;-3,19;0,43;3,63;2,4;0,48;0,58;0,4;1,68;0,49;0,58;0,42;0,4;160,66;0,82;0
Basal 4 (Filaments 5)-700000707;30689;0,75662;454,71;1004,77;4,8;0,63;3,64;1,46;0,81;1,85;0,4;0,25;0,61;0,7;0,51;0,17;7,31;0,96;0
Basal 1 (Filaments 1)-700000708;22846;0,776126;420,52;781,51;-3;0,36;3,17;2,06;0,54;0,96;0,4;1;0,42;0,46;0,4;0,2;-19,04;0,96;0
Basal 4 (Filaments 5)-700000708;30686;0,473058;454,35;1003,67;5,25;0,17;1,29;0,66;1;1,85;0,48;0;0,75;0,75;0,75;0,12;-35,05;1;0
Basal 1 (Filaments 1)-700000709;22839;1,01201;418,74;783,25;-3,62;0,91;5,65;2,69;0,65;0,96;0,4;1,65;0,51;0,84;0,4;0,44;156,47;0,9;0
Basal 4 (Filaments 5)-700000709;30687;0,364331;454,08;1004,1;4,73;0,21;1,71;1,02;0,95;1,85;0,48;0;0,58;0,58;0,58;0,16;57,02;0,98;0
Basal 1 (Filaments 1)-700000710;22842;0,587865;419,29;782,57;-3,69;0,37;2,83;1,6;0,64;0,96;0,48;0,98;0,57;0,63;0,48;0,32;-127,75;0,97;0
Basal 4 (Filaments 5)-700000710;30678;0,76072;453,62;1001,85;5,6;0,29;2,48;1,79;0,61;1,52;0,4;0,91;0,48;0,58;0,4;0,23;-28,72;0,87;0
Basal 1 (Filaments 1)-700000711;22841;0,468833;419,46;782,81;-3,76;0,46;3,04;1,47;0,75;0,96;0,63;0,38;0,64;0,65;0,63;0,29;-133,96;0,99;0
Basal 4 (Filaments 5)-700000711;30677;0,608455;452,92;1001,94;4,63;1,07;4,94;1,65;1,11;1,69;0,96;0;0,96;0,96;0,96;0,61;19,67;0,98;0
Basal 1 (Filaments 1)-700000712;22832;0,674294;420,7;784,7;-3,19;0,51;3,58;1,67;0,66;1,16;0,42;0,56;0,43;0,46;0,42;0,05;-22,65;0,97;0
Basal 4 (Filaments 5)-700000712;30675;0,182248;452,61;1001,55;5,43;0,29;1,68;0,56;1,24;1,63;0,96;0;0;0;0;0;-161,69;1;0
Basal 1 (Filaments 1)-700000713;22832;0,524466;419,93;784,97;-3,06;0,19;1,75;1,22;0,64;1,16;0,44;0,35;0,45;0,46;0,44;0,13;175,88;0,92;0
Basal 4 (Filaments 5)-700000713;30671;0,738112;451,73;1000,71;5,02;0,38;3,23;2,08;0,63;1,49;0,4;1,39;0,49;0,72;0,4;0,32;159,55;0,84;0
Basal 1 (Filaments 1)-700000714;22832;0,202183;420,12;784,97;-3,34;0,22;1,51;0,71;0,85;1,16;0,68;0;0;0;0;0,05;126,81;1;0
Basal 4 (Filaments 5)-700000714;30668;0,399406;452,74;999,93;5,17;0,17;1,35;0,8;0,89;1,44;0,48;0;0,63;0,63;0,63;0,11;-11,92;0,98;0
Basal 1 (Filaments 1)-700000715;22830;0,177769;420,22;785,48;-3,49;0,1;0,92;0,61;0,76;0,96;0,48;0;0;0;0;0,04;115,52;1;0
Basal 4 (Filaments 5)-700000715;30664;0,772893;451,7;998,85;4,93;0,23;2,39;1,94;0,64;1,54;0,4;0,91;0,4;0,4;0,4;0,2;-140,2;0,9;0
Basal 1 (Filaments 1)-700000716;22825;0,351523;420,84;786,38;-4,37;0,14;1,26;0,88;0,69;1,16;0,4;0,29;0,5;0,58;0,42;0,1;-52,15;0,97;0
Basal 4 (Filaments 5)-700000716;30660;0,286971;452,33;998,08;3,84;0,49;2,86;1,04;0,97;1,44;0,65;0;0;0;0;0,03;-154,01;0,99;0
Basal 1 (Filaments 1)-700000717;22824;0,914695;419,89;787,11;-4,08;0,58;4,05;2,02;0,65;1,36;0,4;0,79;0,43;0,51;0,4;0,12;160,81;0,97;0
Basal 4 (Filaments 5)-700000717;30660;0,144493;452,39;998,1;3,99;0,2;1,43;0,67;1;1,44;0,68;0;0;0;0;0,04;-59,68;1;0
Basal 1 (Filaments 1)-700000718;22820;0,692805;421,51;787,19;-4,86;0,23;2,21;1,62;0,53;0,96;0,4;0,84;0,43;0,46;0,4;0,17;-23,45;0,95;0
Basal 4 (Filaments 5)-700000718;30653;0,344753;452,47;996,43;4,39;0,29;1,75;0,67;1,17;1,83;0,84;0;0;0;0;0;-4,48;1;0
Basal 1 (Filaments 1)-700000719;22812;0,78636;421,16;789,6;-5,66;0,39;3,14;1,9;0,62;0,96;0,44;1,37;0,54;0,7;0,44;0,33;130,37;0,98;0
Basal 4 (Filaments 5)-700000719;30651;0,923755;451,31;996,15;3,95;0,75;4,66;2,16;0,7;1,54;0,4;1,08;0,49;0,7;0,4;0,29;165,35;0,94;0
Basal 1 (Filaments 1)-700000720;22810;1,52692;423,35;788,82;-5,39;0,77;5,79;3,29;0,58;0,97;0,4;2,26;0,54;0,77;0,4;0,61;-22,51;0,95;0
Basal 4 (Filaments 5)-700000720;30650;0,991896;452,97;995,53;4,52;0,32;2,7;1,79;0,67;1,84;0,42;1,18;0,49;0,58;0,42;0,26;-10,09;0,94;0
Basal 1 (Filaments 1)-700000721;22811;1,00413;422,85;789;-5,36;0,75;4,95;2,44;0,63;0,97;0,4;1,3;0,48;0,65;0,4;0,29;-34,23;0,97;0
Basal 4 (Filaments 5)-700000721;30649;0,607263;452,23;995,57;3,3;0,59;3,19;1,35;0,94;1,84;0,48;0,42;0,87;0,89;0,84;0,53;-176,02;0,96;0
Basal 1 (Filaments 1)-700000722;22803;0,499812;423,08;791,08;-5,24;0,4;2,78;1,39;0,69;0,96;0,51;0,32;0,54;0,56;0,51;0,23;-46,91;0,99;0
Basal 4 (Filaments 5)-700000722;30649;0,376334;452,27;995,57;3,54;0,62;3,14;1,08;1,05;1,84;0,7;0;0;0;0;0,15;39,77;0,99;0
Basal 1 (Filaments 1)-700000723;22794;0,378161;423,86;793,03;-5,76;0,27;2,09;1,15;0,65;0,96;0,48;0;0,48;0,48;0,48;0,1;-23,67;0,98;0
Basal 4 (Filaments 5)-700000723;30648;0,773565;451,4;995,36;3,91;0,43;3,09;1,53;0,75;1,92;0,44;0,54;0,47;0,51;0,44;0,12;178,29;0,97;0
Basal 1 (Filaments 1)-700000724;22793;0,817099;423,22;793,87;-5,2;0,66;4,4;2,12;0,6;0,96;0,4;0,88;0,44;0,51;0,4;0,19;128,41;0,94;0
Basal 4 (Filaments 5)-700000724;30648;1,27189;450,94;995,43;4,2;0,37;3,82;3,14;0,64;1,92;0,4;2,17;0,4;0,4;0,4;0,34;-178,68;0,89;0
Basal 1 (Filaments 1)-700000725;22788;0,182924;424,28;794,37;-6,15;0,4;2,43;1,07;0,85;1,08;0,68;0;0,78;0,78;0,78;0,23;-33,49;1;0
Basal 4 (Filaments 5)-700000725;30634;1,06668;453,09;991,72;3,83;0,51;3,9;2,21;0,66;1,5;0,42;1,32;0,52;0,63;0,42;0,34;-8,19;0,91;0
Basal 1 (Filaments 1)-700000726;22779;0,661755;425,85;796,04;-6,81;0,48;3,89;2,34;0,6;0,96;0,4;1,17;0,45;0,58;0,4;0,32;-50,19;0,86;0
Basal 4 (Filaments 5)-700000726;30632;0,232572;451,84;991,55;4,02;0,43;2,26;0,78;0,99;1,38;0,75;0;0;0;0;0;164,3;0,97;0
Basal 1 (Filaments 1)-700000727;22777;0,45103;425,55;796,73;-6,3;0,7;3,79;1,57;0,85;0,96;0,68;0,42;0,82;0,89;0,75;0,54;-18,25;0,91;0
Basal 4 (Filaments 5)-700000727;30632;0,533133;451,48;991,33;4,05;0,24;1,99;1,31;0,71;1,38;0,4;0,53;0,52;0,65;0,4;0,2;-167,55;0,93;0
Basal 1 (Filaments 1)-700000728;22773;0,853063;424,98;797,74;-7,24;0,6;5,07;3,29;0,56;0,96;0,4;1,91;0,44;0,51;0,4;0,44;98,56;0,83;0
Basal 4 (Filaments 5)-700000728;30627;0,377968;452,05;990,14;4,04;0,18;1,85;1,5;0,6;1,04;0,4;0;0,4;0,4;0,4;0,14;-52,03;0,98;0
Basal 1 (Filaments 1)-700000729;22768;1,1219;427,15;798,4;-7,1;0,65;4,57;2,49;0,6;0,96;0,4;1,96;0,57;0,89;0,4;0,59;-25,64;0,99;0
Basal 4 (Filaments 5)-700000729;30622;1,27509;451,26;988,61;3,92;0,71;5,28;3,05;0,65;1,47;0,4;1,87;0,48;0,7;0,4;0,54;163,61;0,96;0
Basal 1 (Filaments 1)-700000730;22764;0,580512;425,86;799,67;-7,48;0,53;3,79;1,86;0,54;0,96;0,4;0,64;0,41;0,42;0,4;0,07;168,15;0,98;0
Basal 4 (Filaments 5)-700000730;30619;0,12863;452,47;988,36;2,91;0,4;2,15;0,71;1,19;1,5;0,96;0;0;0;0;0;94,39;1;0
Basal 1 (Filaments 1)-700000731;22759;0,817522;425,88;800,92;-7,55;0,46;3,67;2,21;0,6;0,96;0,4;1,15;0,45;0,54;0,4;0,29;146,92;0,93;0
Basal 4 (Filaments 5)-700000731;30618;0,728906;453,17;988,31;3,08;0,22;2,31;2,04;0,63;1,5;0,4;1,08;0,4;0,4;0,4;0,19;13,99;0,9;0
Basal 1 (Filaments 1)-700000732;22756;0,415793;427,32;801,39;-7,66;0,23;2;1,41;0,69;1,32;0,48;0,44;0,48;0,48;0,48;0,17;-71,8;0,69;0
Basal 4 (Filaments 5)-700000732;30609;0,863893;451,8;986,03;3,1;0,48;4,53;3,4;0,56;1,4;0,4;2,59;0,44;0,65;0,4;0,44;-150,98;0,58;0
Basal 1 (Filaments 1)-700000733;22752;0,652787;426,78;802,51;-7,26;0,26;2,34;1,56;0,59;0,96;0,42;0,89;0,47;0,58;0,42;0,21;131,02;0,99;0
Basal 4 (Filaments 5)-700000733;30610;0,49123;452,79;986,08;3,32;0,32;2,22;1,21;0,79;1,33;0,48;0,4;0,65;0,68;0,63;0,26;-5,48;0,97;0
Basal 1 (Filaments 1)-700000734;22751;0,725673;426,76;802,81;-7,39;0,49;4,04;2,52;0,55;0,89;0,4;1,54;0,45;0,52;0,4;0,32;-159,3;0,89;0
Basal 4 (Filaments 5)-700000734;30600;0,490696;452,63;983,96;2,87;0,15;1,57;1,25;0,71;1,4;0,4;0;0,4;0,4;0,4;0,11;-19,41;0,99;0
Basal 1 (Filaments 1)-700000735;22730;0,396161;428,67;807,4;-8,81;0,48;2,74;1,2;0,78;0,96;0,48;0,62;0,83;0,89;0,77;0,42;139,17;0,85;0
Basal 4 (Filaments 5)-700000735;30588;0,37394;452,87;981,09;1,97;0,23;1,91;1,08;0,66;1,11;0,42;0;0,42;0,42;0,42;0,07;178,19;0,98;0
Basal 1 (Filaments 1)-700000736;22720;0,4795;429,31;809,68;-9,08;0,25;2;1,13;0,68;1,16;0,44;0;0,44;0,44;0,44;0,08;155,15;0,97;0
Basal 4 (Filaments 5)-700000736;30581;0,35003;453,49;979,61;1,58;0,26;2,05;1,09;0,75;1,21;0,51;0,35;0,52;0,53;0,51;0,1;-174,95;0,97;0
Basal 1 (Filaments 1)-700000737;22714;0,547033;430,36;810,81;-8,98;0,51;2,97;1,36;0,76;0,96;0,48;0,75;0,78;0,82;0,7;0,45;95,67;0,97;0
Basal 4 (Filaments 5)-700000737;30576;1,28227;455,26;978,63;2,05;0,74;4,93;2,56;0,67;1,55;0,4;1,49;0,56;0,79;0,4;0,58;10,96;0,98;0
Basal 1 (Filaments 1)-700000738;22708;0,478179;430,55;812,14;-9,71;0,59;3,94;1,83;0,67;0,96;0,42;0,6;0,47;0,51;0,42;0,12;121,9;0,87;0
Basal 4 (Filaments 5)-700000738;30574;0,848829;453,65;978,21;1,44;0,33;2,9;1,88;0,66;1,53;0,4;0,68;0,41;0,42;0,4;0,16;-173,38;0,94;0
Basal 1 (Filaments 1)-700000739;22702;0,510952;431,87;812,71;-10,88;0,51;3,44;1,49;0,76;1,16;0,42;0,31;0,48;0,54;0,42;0,05;-68,1;1;0
Basal 4 (Filaments 5)-700000739;30574;0,440345;454;978,15;2,62;0,12;1,31;1,07;0,75;1,53;0,4;0;0,4;0,4;0,4;0,09;155,89;0,98;0
Basal 1 (Filaments 1)-700000740;22702;0,287772;431,57;813;-10,81;0,28;1,98;0,96;0,79;1,16;0,63;0;0,63;0,63;0,63;0,12;-152,06;0,98;0
Basal 4 (Filaments 5)-700000740;30567;0,900964;453,56;976,36;1,54;0,7;4,6;2,19;0,69;1,26;0,42;1,17;0,5;0,63;0,42;0,24;-164,02;0,96;0
Basal 1 (Filaments 1)-700000741;22695;1,05538;433,64;813,27;-11,32;0,96;5,84;2,64;0,63;1,16;0,4;1,26;0,42;0,46;0,4;0,14;-57,68;0,96;0
Basal 4 (Filaments 5)-700000741;30568;0,839023;453,6;976,41;1,58;0,39;3,19;1,95;0,62;1,26;0,4;0,83;0,44;0,51;0,4;0,23;-179,83;0,95;0
Basal 1 (Filaments 1)-700000742;22694;0,71403;432,67;814,18;-11,98;0,4;3,09;1,73;0,67;1,16;0,46;0,65;0,49;0,53;0,46;0,24;-164,73;0,98;0
Basal 4 (Filaments 5)-700000742;30563;0,165918;454,91;975,6;2,08;0,06;0,61;0,41;0,84;1,26;0,48;0;0;0;0;0;-22,06;0,99;0
Basal 1 (Filaments 1)-700000743;22694;0,383212;433,17;814,01;-11,75;0,15;1,45;1,05;0,62;1,16;0,42;0,33;0,42;0,42;0,42;0,09;-71,55;0,96;0
Basal 4 (Filaments 5)-700000743;30560;0,191799;455,17;974,94;2,17;0,43;2,27;0,75;1,05;1,37;0,82;0;0;0;0;0;-26,3;1;0
Basal 1 (Filaments 1)-700000744;22695;0,429359;432,69;814,41;-11,28;0,15;1,44;1,02;0,69;1,16;0,4;0,27;0,47;0,51;0,42;0,12;152,66;0,99;0
Basal 4 (Filaments 5)-700000744;30556;0,505734;455,67;973,85;1,89;0,3;2,27;1,21;0,7;1,26;0,44;0,29;0,48;0,51;0,44;0,14;-5,77;0,91;0
Basal 1 (Filaments 1)-700000745;22687;1,03705;434,93;814,57;-12,66;0,84;5,57;2,65;0,61;0,96;0,4;1,4;0,54;0,82;0,4;0,38;-61,45;0,97;0
Basal 4 (Filaments 5)-700000745;30555;0,287901;455,2;973,9;1,31;0,14;1,29;0,87;0,72;1,26;0,48;0;0,48;0,48;0,48;0,08;157,99;0,96;0
Basal 1 (Filaments 1)-700000746;22686;0,144496;434,49;815,41;-12,41;0,24;1,66;0,83;0,64;0,77;0,48;0;0,77;0,77;0,77;0,18;-63,62;0,98;0
